id,title,genres,overview,poster,backdrop,rating,year,runtime,language,trailer_url
1151083,Vrusshabha,"Action, Drama",What happens if two sworn enemies from a previous life are reborn as father-son in a new birth?,https://image.tmdb.org/t/p/w500/hRKxGHeQBdwKswKgkmDrrMCDqoQ.jpg,https://image.tmdb.org/t/p/original/eDXviWshlrhrUskquIREBtFEm8C.jpg,0.0,2025,127 min,ml,https://www.youtube.com/watch?v=sxJ58fkQ8OQ
1290703,Oru Durooha Saahacharyathil,"Comedy, Thriller",Humble health care worker Sethu lives a quiet life caring for his sick brother — until a mysterious armed fugitive seeks refuge in his home.,https://image.tmdb.org/t/p/w500/m5QAeVHpqSedMEvIpbUle6aUn5q.jpg,https://image.tmdb.org/t/p/original/ypAZ45yFGfGpGGHyaLFUhE8psMS.jpg,5.0,2026,135 min,ml,
654553,Yuvarathnaa,"Action, Drama","A government aided college, RK University, is on the verge of completing its golden jubilee but a bizarre event shuts it down indefinitely. Will RK University restore its lost glory?",https://image.tmdb.org/t/p/w500/1UakdDY2Pyo6uwUdIRSHgsIbV5Q.jpg,https://image.tmdb.org/t/p/original/sKC6tkZK1DavlHEGRAqvjpx0nAB.jpg,4.818,2021,161 min,kn,
1580058,Udaala,"Drama, Romance","In Bijapur,an orphaned auto driver falls in love and follows a girl into college,where playful revenge against bullies takes many twists—yet can the wisdom of the city’s monuments turn conflict into love,respect,and harmony?",https://image.tmdb.org/t/p/w500/sBK9lXYhKrR1emczNyGa4CpXite.jpg,https://image.tmdb.org/t/p/original/umhVFTi4FKZ1XlErFBtU9BQaCxG.jpg,0.0,2025,162 min,kn,https://www.youtube.com/watch?v=XuqONvSxqHk
433327,Kirik Party,"Comedy, Drama","Karna from a small town has joined this engineering college and he gangs up with his hostel mates Loki, Alexander, Manja and others to fuel a lot of mischief in the college.",https://image.tmdb.org/t/p/w500/oKPrrCNGJuYdmn0ZeUZbPCAvvun.jpg,https://image.tmdb.org/t/p/original/mXdxoXvtoOxQ3mnzbzuvpGuJ8cW.jpg,7.7,2016,165 min,kn,https://www.youtube.com/watch?v=IfvnbER_6sQ
672128,Dia,"Drama, Romance","Dia tells the story of a young, introvert girl whose routine life brightens up when she falls for Rohith, one of her fellow college mates. Being an introvert girl and trying to express her love becomes the biggest challenge of her life. This romantic drama will make you lose yourself in the emotional journey of a girl falling in love.",https://image.tmdb.org/t/p/w500/n038AswpNaZgIWfMEr5cxVAqcsB.jpg,https://image.tmdb.org/t/p/original/5hMDPclWQtw4R3To7Y8BBV2fCra.jpg,6.2,2020,137 min,kn,https://www.youtube.com/watch?v=8GR-W0jGVak
1510339,Mark,"Action, Thriller","Mark is suspended from his police duties for his unruly yet effective ways of operating, but when 18 children are abducted and found dead, races to catch the criminals. With only 18 hours left, he must confront powerful foes and use unconventional tactics to succeed.",https://image.tmdb.org/t/p/w500/6LTDv6XHiHN0N77QIFg2tidVvhh.jpg,https://image.tmdb.org/t/p/original/6DfHl4CE88x7Rt9oyARQQm6bHXD.jpg,4.0,2025,144 min,kn,
1601762,Raktha Kashmira,"Action, Adventure","In Bengaluru, a stunt artist runs a Stunt Training School for orphaned children, treating them as his own family. His life is brightened by Ramya, the heroine, whose love adds depth to the story.  Meanwhile, terrorists plan a bomb blast. Children from the school stumble upon the plot and are kidnapped to Kashmir, prompting the hero and heroine to race to save them.",https://image.tmdb.org/t/p/w500/pu5CmU63P2JjNW7RsUEFfjKMrtr.jpg,https://image.tmdb.org/t/p/original/aHqIY2lhQaF3swIC2ajip02UpOV.jpg,0.0,2025,120 min,kn,https://www.youtube.com/watch?v=3N2FmjSZMGc
678466,Garuda Gamana Vrishabha Vahana,"Crime, Drama, Thriller","Shiva and Hari, two friends who are polar opposites in demeanour, are the terror in Mangaladevi. What happens when ego, ambition and jealousy creeps in between their strong friendship?",https://image.tmdb.org/t/p/w500/5jWfzHXvqLllbsVL7bvV1UVTq8s.jpg,https://image.tmdb.org/t/p/original/kNghJfQyWCXYIot7y5HTmQCml7v.jpg,7.647,2021,151 min,kn,https://www.youtube.com/watch?v=BnuDHJcSd0Q
683056,James,"Action, Comedy, Drama","Santhosh Kumar, who goes by the name James, runs a security agency and has been commissioned to take care of a family that owns a drug cartel. He is swift, agile and deft with his work and wins the appreciation of everyone. But is there more to who Santhosh really is?",https://image.tmdb.org/t/p/w500/3Fr7Utykumz4G7ZOxtZuNAQudX2.jpg,https://image.tmdb.org/t/p/original/7UfURdDIu8UDg9RxRZ21aHKSXvK.jpg,5.9,2022,122 min,kn,
777292,Bagheera,"Action, Adventure","Dismayed by corruption and violence, a virtuous police officer becomes a masked vigilante to dliver lethal justice to criminals and crooked cops alike.",https://image.tmdb.org/t/p/w500/ziXyy0zgmwf4oTunSsUHDyOZBeC.jpg,https://image.tmdb.org/t/p/original/r9GXAvybRDx613LzNRnZAPJyjrI.jpg,5.386,2024,158 min,kn,
1392010,Tenant,,"In the midst of the pandemic, a story of love, friendship, and betrayal unfolds in unexpected ways. As secrets unravel, a deadly game of survival ensues. This gripping crime thriller explores the limits of trust in the most uncertain times.",https://image.tmdb.org/t/p/w500/vTfyxXcTLr56WgvRJZxxyqIK7H9.jpg,https://image.tmdb.org/t/p/original/jA0xFgV3wG8AC7UFVtHCudZDQ3m.jpg,0.0,2024,99 min,kn,https://www.youtube.com/watch?v=vI4Ia4x2hCw
1623960,Kattemar,Drama,"A man who stopped believing in God after tragedy is guided back to faith through a mysterious event shaped by someone else's deep devotion .It's a journey of lost hope, the longing, and divine realization with thriller, mysterious journey.",https://image.tmdb.org/t/p/w500/oQdzB409TKGBvYLXoJlOcXVJes9.jpg,https://image.tmdb.org/t/p/original/arP8A7DcVdIketkzObheB4MNI6e.jpg,0.0,2026,127 min,kn,https://www.youtube.com/watch?v=2loCy4uFMuQ
397490,U Turn,"Mystery, Thriller, Crime, Horror",A journalist who intents to write an article on traffic rule breakers gets dragged into a whirlpool of murder cases and deception.,https://image.tmdb.org/t/p/w500/fjl9czd3zj0QpeaXAysAGwM9UrD.jpg,https://image.tmdb.org/t/p/original/mZ8Zba9P0LHr37p98I11WVxs0d6.jpg,6.791,2016,121 min,kn,https://www.youtube.com/watch?v=Kdh5P8dtMXA
683876,Kabzaa,"Action, Crime, Thriller","During the British rule in India, Arakeshwara, an air force soldier and son of a freedom fighter Amareshwara,due to unavoidable circumstances, kills Khaleed, the don of Amarapura and thus gets trapped in the mafia world and later becomes the king of the underworld. However, trouble ensues for Arakeshwara as he has to deal with his rivals and Bhargav Bhakshi, a cop sent by the British to eradicate him and the underworld.",https://image.tmdb.org/t/p/w500/vFpw8DbiGdhrqcvzpuiuRQBZJPb.jpg,https://image.tmdb.org/t/p/original/mwvNmLVdHn5BPWyTCX2pn14PGh6.jpg,4.6,2023,136 min,kn,
788106,Pogaru,Action,"Shiva, a ruffian, is the terror of his area in many ways, but still has a heart of gold. He has just one wish, for his mother to love him wholly like the way he does.",https://image.tmdb.org/t/p/w500/iKulrSnAylrwOvXOYmJsHGTb4r1.jpg,https://image.tmdb.org/t/p/original/zDI8OZTmLbzNgKi060u3bk5UPV0.jpg,3.7,2021,160 min,kn,
508396,The Villain,"Action, Crime","Rama or Ravana, whose ideologies work better? Two shrewd minds battle it out in a one-upmanship game. Who will win?",https://image.tmdb.org/t/p/w500/eV7tem5o0srPmedU1fYYFtfXrUn.jpg,https://image.tmdb.org/t/p/original/nCwPGL85J4b1JGmoH9MBO4xNnry.jpg,5.1,2018,175 min,kn,
676148,Mayabazar 2016,"Drama, Comedy","An honest cop, a conman and a hopeless romantic form an unusual team during the days of demonetisation to pull off a scam. A scam that is bigger than demonetisation, but things go haywire.",https://image.tmdb.org/t/p/w500/3kKrUnZWHh9x88JbQUGHrK4uwjo.jpg,https://image.tmdb.org/t/p/original/kIqDIjJZVFLCP8uxEc6bNzLQa6I.jpg,4.667,2020,133 min,kn,https://www.youtube.com/watch?v=9QjB_ox097Q
1644423,Suri Anna,"Action, Crime, Thriller","A gripping story of a man torn between circumstances and conscience, who is drawn into the dark world of crime. As his choices spiral out of control, only the unconditional love of his parents keeps him grounded.",https://image.tmdb.org/t/p/w500/3ee0OkGwJzuZ0wLjYK4labxPybq.jpg,https://image.tmdb.org/t/p/original/7AFMZa6Hi5wod0TArLn6A65w8JD.jpg,0.0,2026,136 min,kn,https://www.youtube.com/watch?v=Vv0PTkkWGEc
586574,Yajamana,Action,The film revolves around a hardworking man Krishna who lives in Hulidurga and is famous for traditional oil extraction. He is torn apart from being the rightful owner with the entry of business tycoon Devi Shetty. Will Krishna fight against all odds to bring justice to his people? Who will become the real `Yajamana` is what forms the crux of the story.,https://image.tmdb.org/t/p/w500/6kofOjD0JsyjTBvEFSBR8SL2TU4.jpg,https://image.tmdb.org/t/p/original/2ah5Zq3eZg7zhyBHJkd0ZR55Fpc.jpg,4.7,2019,164 min,kn,
673779,Roberrt,"Action, Romance","Raghava lives in Lucknow with his son Arjun and is the head cook in a Brahmin's catering unit. He leads a peaceful existence, wanting the best for his son. All seems to go well, until some skeletons come tumbling out of his closet and he is forced to take on his original avatar.",https://image.tmdb.org/t/p/w500/gBCkf1rk9KyJt9o6wC866BM6WWi.jpg,https://image.tmdb.org/t/p/original/qPzKhV1syepFo3Rh795u3ZaMQQV.jpg,1.0,2021,124 min,kn,
1305016,Chef Chidambara,Comedy,"Chidambara, a professional chef, tries to help a rich lady in return she would help him out of his financial crisis but gets entangled when a person dies at his flat. Can Chidambara get out of this mess?",https://image.tmdb.org/t/p/w500/iAqYULyRX4yTEXkoM9erpVyeKnh.jpg,https://image.tmdb.org/t/p/original/x4CTMgKUVzDxsfYfcxmT1o6FSud.jpg,0.0,2024,105 min,kn,https://www.youtube.com/watch?v=HRwqbVU7jx0
1086444,Pushkara,Drama,An uncommon love story blended with a traditional post-death ritual.,https://image.tmdb.org/t/p/w500/i9NNgrZeiwMvT8cvoK5PSS2Uuo0.jpg,https://image.tmdb.org/t/p/original/kkJe8hxZ0BswNKAU7vG2Fe0Igw7.jpg,0.0,2023,123 min,or,https://www.youtube.com/watch?v=Kg12v1cr4oE
1149526,Operation ¹²/₁₇,"Action, Drama","A few days after the son was posted at the border, news arrived that they had lost him in an operation. But the daughter-in-law refuses to believe it and starts looking for her husband with the blessing of Sai Baba.",https://image.tmdb.org/t/p/w500/kLCBelZRw1OI4lBMBIIO3Jwvg3k.jpg,,0.0,2024,139 min,or,
1245614,Chandrabanshi,"Action, Drama","In this modernized version of Mahabharat where five brothers who were separated, unite and avenge the death of their Father.",https://image.tmdb.org/t/p/w500/f3iViZmLHPMIsj82YyzDDHcTYdQ.jpg,,0.0,2024,157 min,or,
1117336,IPS Durga,"Action, Drama",,https://image.tmdb.org/t/p/w500/xPgHtmMGki3JR39jjlt7935LOu9.jpg,,0.0,2023,N/A,or,
1186434,Michhei Jhia,"Family, Drama",,https://image.tmdb.org/t/p/w500/tIy9NTcMV6Mp8qCZTMwqyp5EZih.jpg,,0.0,2023,150 min,or,
1323794,Baida,"Horror, Thriller","Three film makers, going for documentary film shoot about uncertain deaths in a rural village of Odisha. But what they found out is something bigger than they ever imagined.",https://image.tmdb.org/t/p/w500/bUDO9M0UP07W6GwkBSHB1bcQ6RJ.jpg,,0.0,2025,82 min,or,
1244328,Akashvani,"Drama, Romance","When two best friends and business partners wish to arrange a marriage between their children, misunderstandings arise which lead the kids to unexpectedly fall for each other.",https://image.tmdb.org/t/p/w500/bsdkYAawqn1VdsctMh1Hhnw6cU.jpg,,0.0,2024,152 min,or,
1050437,Mind Game,"Crime, Drama","Inspired from a shockingly true incident of Hate and Revenge. The film is an investigative thriller that explores the mind-set of a criminal hiding in plain sight. A newly married couple receives a gift box five days after their wedding, their happiness turns short lived when the gift turns out to be a bomb that kills the husband and his grandmother and seriously injuring the wife. A massive investigation begins to find the killer.",https://image.tmdb.org/t/p/w500/rVQCz4gXNro5XxmUhw1HRceOLTo.jpg,https://image.tmdb.org/t/p/original/2yCpYfVTHhYtPNiKwnqjaorVKbq.jpg,0.0,2023,138 min,or,
1037196,Bidyarana,"Action, Romance","Disowned by his father, Siddhamahavir grows up to be a fearless rouge. Eventually, he falls in love with Mithi, but his identity puts the relationship at stake.",https://image.tmdb.org/t/p/w500/lBaZVN2tKGMa9vTWMHmZDWghBBC.jpg,https://image.tmdb.org/t/p/original/zsrVeS74RNwuiI3NmYSQjlnTlwD.jpg,0.0,2022,132 min,or,https://www.youtube.com/watch?v=HzCZ5qqVFjs
1144300,Shanti Appartment - Flat No. 203,"Crime, Drama, Mystery","When a murder occurs, the police investigation casts suspicion on those present, leading to a quest to uncover the actual murderer among them. The revelation profoundly impacts the relationships and lives of a family as they navigate the truth about the perpetrator in their midst.",https://image.tmdb.org/t/p/w500/g5SrjPm7HqZjS29qkB49oHxlwaO.jpg,,0.0,2024,120 min,or,
1324793,Ajira Rebati,,,,,0.0,2025,N/A,or,
1244306,Nirnaya,"Drama, Romance","While the four main characters of the story are going through life, time has taken and left them in such a situation that they’ve become guilty in the eyrs of the society Loving is not a sin. Then why are two people constantly trying so hard to name their feelings relationship if they love it? Society does not accept their efforts.",https://image.tmdb.org/t/p/w500/asASoSvimpVFj5hEpw2dOT9D6Ce.jpg,,0.0,2024,124 min,or,
1457107,Pade Akasha,Drama,"The story is inspired by Dr. Sruti Mohapatra, a courageous woman from Odisha in a wheelchair. An IAS qualifier, she lost her job due to disability but never gave up, becoming a powerful social activist and inspiring many with her resilience.",https://image.tmdb.org/t/p/w500/yYENjtLOgLJewlmne8DNrH2lgm7.jpg,https://image.tmdb.org/t/p/original/mEfRmN656fKrSMifgNuj2586LGH.jpg,0.0,2025,142 min,or,
1133043,Padigali To Premare,"Drama, Romance","The journey of the three friends, Chiru, Lilly and Asmit. Lilly loves her boyfriend very much, after Chiru finds out he has cancer, he moves on by handover his friend Asmit much to the happiness of his girlfriend Lilly",https://image.tmdb.org/t/p/w500/sBaQvLoONv2sNfgc25O14xneCbx.jpg,,0.0,2023,133 min,or,
1236696,Love Tuition,Romance,,https://image.tmdb.org/t/p/w500/8gRfhDQaz9ESTZ5j5cxMXinTSdr.jpg,,0.0,2024,150 min,or,
497340,Tu Kahibu Na Mu,,Tu Kahibu Na Mu is an Indian Odia-language drama film directed by Susant Mani and produced by Tarang Cine Productions.[1] It stars Niharika Dash and Amlan Das in lead roles while Aparajita Mohanty and Mihir Das play supporting roles.,,,0.0,2016,N/A,or,
494402,Abhaya,,"After a minister kills three college students, a commoner decides to seek justice for them. In order to do so, he kidnaps the minister's brother and comes up with a plan.",https://image.tmdb.org/t/p/w500/5BF7DlUtniAgYImJFDQKumgGPyn.jpg,https://image.tmdb.org/t/p/original/qyfJPNpD6DVqZcgGyOW0zZFy0Ec.jpg,0.0,2017,167 min,or,
1266248,Mitali Apa,Drama,,https://image.tmdb.org/t/p/w500/fKf2OUDHORx9Wm9xvypB0a1zB5V.jpg,,0.0,2024,N/A,or,
1322833,Dancing Star,Romance,"Step into the mesmerizing world of ""A Dance of Two Worlds,"" where tradition and modernity clash in a vibrant tapestry of emotions and artistry.",,,0.0,2024,141 min,or,
1087301,Adha Lekha Gapa,,,,,0.0,2022,N/A,or,
594669,Baaghi 3,"Action, Adventure, Thriller",A man embarks on a bloody rampage to save his kidnapped brother.,https://image.tmdb.org/t/p/w500/sykmmFSkIPkW4Y3m4tbmSTZZD3T.jpg,https://image.tmdb.org/t/p/original/nQV1lkgGn0FhqDeDr4b8VLhn1ow.jpg,6.3,2020,144 min,hi,https://www.youtube.com/watch?v=qGT0ID_U73Q
1600771,Aakhri Sawal,"Drama, Thriller","Vicky, a brilliant but volatile scholar who ignites a national firestorm when he publicly accuses his legendary mentor, Professor Gopal Nadkarni, of institutional bias. What begins as a faculty dispute is quickly hijacked by a sensationalist news anchor and an ambitious political activist, turning a private disagreement into a televised ""intellectual trial"" watched by millions.",https://image.tmdb.org/t/p/w500/9CXBZH6sRJpFTMSaY3wj1jx98F4.jpg,,0.0,2026,N/A,hi,
1262547,Subedaar,"Action, Crime, Drama","Haunted by loss and drifting away from his daughter, a retired Subedaar Arjun Maurya’s newly found civilian life is jolted by one reckless act. As old wounds reopen, he must summon the warrior within to face a new kind of war - one that hits too close to his heart.",https://image.tmdb.org/t/p/w500/gKn63ZWEVK66OaC1svlI7g6r9ah.jpg,https://image.tmdb.org/t/p/original/eZJ3z1aAcHzoYmPSxuJjaYRMgi3.jpg,6.3,2026,142 min,hi,https://www.youtube.com/watch?v=wY1V7rEAQ3o
758923,Baaghi 4,"Action, Romance, Thriller","After waking up from a coma, a grieving man sets out to uncover the truth about his missing girlfriend.",https://image.tmdb.org/t/p/w500/u2YEFW5o2Y7RAw2K4hSA4TEXF3Q.jpg,https://image.tmdb.org/t/p/original/qkpOUTSCqor2zr8Uu9P5PzaVd6Z.jpg,4.118,2025,156 min,hi,https://www.youtube.com/watch?v=58909OjAfeg
662231,Hacked,Thriller,A young woman finds her life turned upside down when she rejects the advances of a teenage hacker.,https://image.tmdb.org/t/p/w500/7DJdpaqWMznsZbh6jaKxDTGoSjw.jpg,https://image.tmdb.org/t/p/original/yD3HhLdVN4beSTdZOWzjLu3mjGd.jpg,5.5,2020,118 min,hi,
581361,Badla,"Crime, Thriller, Mystery, Drama",A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,https://image.tmdb.org/t/p/w500/eKpzbERuhogYTwI3PwfVsAHXnuO.jpg,https://image.tmdb.org/t/p/original/s8ZGl0h1l2KN6jO0Jm5iqSp5djO.jpg,7.2,2019,120 min,hi,https://www.youtube.com/watch?v=mSlgu8AQAd4
